2025-08-16 16:51:50,443 | INFO | plot_audio | Saved plot_audio -> figures/audio_0ms_1000ms_1.png
2025-09-15 00:04:55,165 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 00:04:55,179 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 00:42:18,673 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-15 00:42:18,876 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 00:42:19,129 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-15 00:42:19,237 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 00:42:19,252 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-15 00:49:28,010 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Dataset/DATA_preproc/S12_data_preproc.mat
2025-09-15 00:49:28,197 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 00:49:28,308 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-09-15 00:49:28,410 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 00:49:28,425 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-15 00:51:16,886 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 00:51:17,077 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 00:51:17,188 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 00:51:17,286 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 00:51:17,300 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 09:28:24,494 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 09:28:24,684 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 09:28:24,791 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 09:28:24,884 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 09:28:24,898 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 10:06:07,211 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 10:06:07,404 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 10:06:07,511 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 10:06:07,604 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 10:06:07,619 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 10:09:07,206 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 10:09:07,529 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 10:09:07,636 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 10:09:07,736 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 10:09:07,750 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 16:53:48,451 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-15 16:53:48,762 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 16:53:48,975 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-15 16:53:49,083 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 16:53:49,098 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-09-15 18:07:28,854 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 18:07:29,036 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 18:07:29,145 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 18:07:29,240 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 18:07:29,254 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 22:21:26,352 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 22:21:26,545 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 22:21:26,716 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 22:21:26,819 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 22:21:26,835 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 22:31:07,203 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 22:31:07,390 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 22:31:07,504 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 22:31:07,614 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 22:31:07,628 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 23:20:46,636 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 23:20:46,832 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 23:20:46,955 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 23:20:47,063 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 23:20:47,079 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-15 23:34:26,989 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-15 23:34:27,179 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-15 23:34:27,294 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-15 23:34:27,399 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-15 23:34:27,414 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-16 00:24:34,031 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-16 00:24:34,231 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 00:24:34,345 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-16 00:24:34,446 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 00:24:34,460 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-16 00:27:16,603 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-16 00:27:16,793 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 00:27:16,905 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-16 00:27:17,007 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 00:27:17,021 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-16 00:27:48,398 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-16 00:27:48,584 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 00:27:48,696 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-16 00:27:48,803 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 00:27:48,818 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-16 01:04:43,381 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-16 01:04:43,574 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 01:04:43,697 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-16 01:04:43,797 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 01:04:43,811 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-09-16 01:09:21,050 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-09-16 01:09:21,242 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 01:09:21,355 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-09-16 01:09:21,461 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 01:09:21,462 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.567, B%=0.433
2025-09-16 03:05:30,613 | INFO | load_mat_for_subject | Loaded MAT for S2 from /home/naren-root/Dataset/DATA_preproc/S2_data_preproc.mat
2025-09-16 03:05:30,813 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 03:05:31,142 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-09-16 03:05:31,256 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 03:05:31,257 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.500, B%=0.500
2025-09-16 05:49:40,694 | INFO | load_mat_for_subject | Loaded MAT for S3 from /home/naren-root/Dataset/DATA_preproc/S3_data_preproc.mat
2025-09-16 05:49:40,892 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 05:49:41,091 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-09-16 05:49:41,210 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 05:49:41,211 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.533, B%=0.467
2025-09-16 09:02:31,602 | INFO | load_mat_for_subject | Loaded MAT for S4 from /home/naren-root/Dataset/DATA_preproc/S4_data_preproc.mat
2025-09-16 09:02:31,805 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 09:02:31,928 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-09-16 09:02:32,057 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 09:02:32,058 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.600, B%=0.400
2025-09-16 11:45:18,295 | INFO | load_mat_for_subject | Loaded MAT for S5 from /home/naren-root/Dataset/DATA_preproc/S5_data_preproc.mat
2025-09-16 11:45:18,494 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 11:45:18,605 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-09-16 11:45:18,719 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 11:45:18,720 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.433, B%=0.567
2025-09-16 12:50:34,190 | INFO | load_mat_for_subject | Loaded MAT for S6 from /home/naren-root/Dataset/DATA_preproc/S6_data_preproc.mat
2025-09-16 12:50:34,383 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 12:50:34,494 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-09-16 12:50:34,603 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 12:50:34,604 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.533, B%=0.467
2025-09-16 14:24:10,940 | INFO | load_mat_for_subject | Loaded MAT for S7 from /home/naren-root/Dataset/DATA_preproc/S7_data_preproc.mat
2025-09-16 14:24:11,132 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 14:24:11,242 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-09-16 14:24:11,362 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 14:24:11,363 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.633, B%=0.367
2025-09-16 16:42:18,258 | INFO | load_mat_for_subject | Loaded MAT for S8 from /home/naren-root/Dataset/DATA_preproc/S8_data_preproc.mat
2025-09-16 16:42:18,453 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 16:42:18,589 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-09-16 16:42:18,703 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 16:42:18,704 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.333, B%=0.667
2025-09-16 18:43:51,021 | INFO | load_mat_for_subject | Loaded MAT for S9 from /home/naren-root/Dataset/DATA_preproc/S9_data_preproc.mat
2025-09-16 18:43:51,213 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 18:43:51,416 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-09-16 18:43:51,540 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 18:43:51,541 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.400, B%=0.600
2025-09-16 19:49:48,898 | INFO | load_mat_for_subject | Loaded MAT for S10 from /home/naren-root/Dataset/DATA_preproc/S10_data_preproc.mat
2025-09-16 19:49:49,105 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 19:49:49,212 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-09-16 19:49:49,329 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 19:49:49,339 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.467, B%=0.533
2025-09-16 21:32:54,014 | INFO | load_mat_for_subject | Loaded MAT for S11 from /home/naren-root/Dataset/DATA_preproc/S11_data_preproc.mat
2025-09-16 21:32:54,199 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-16 21:32:54,442 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-09-16 21:32:54,561 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-16 21:32:54,562 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.467, B%=0.533
2025-09-17 00:09:20,564 | INFO | load_mat_for_subject | Loaded MAT for S12 from /home/naren-root/Dataset/DATA_preproc/S12_data_preproc.mat
2025-09-17 00:09:20,762 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 00:09:21,042 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-09-17 00:09:21,164 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 00:09:21,174 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.500, B%=0.500
2025-09-17 02:22:06,610 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-17 02:22:06,811 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 02:22:06,973 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-17 02:22:07,088 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 02:22:07,089 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.400, B%=0.600
2025-09-17 08:15:00,025 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-17 08:15:00,216 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 08:15:00,323 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-17 08:15:00,412 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 08:15:00,413 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.400, B%=0.600
2025-09-17 08:15:29,215 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-17 08:15:29,401 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 08:15:29,509 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-17 08:15:29,603 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 08:15:29,603 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.400, B%=0.600
2025-09-17 08:21:53,756 | INFO | load_mat_for_subject | Loaded MAT for S13 from /home/naren-root/Dataset/DATA_preproc/S13_data_preproc.mat
2025-09-17 08:21:53,940 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 08:21:54,050 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-09-17 08:21:54,153 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 08:21:54,153 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.400, B%=0.600
2025-09-17 10:19:14,282 | INFO | load_mat_for_subject | Loaded MAT for S14 from /home/naren-root/Dataset/DATA_preproc/S14_data_preproc.mat
2025-09-17 10:19:14,467 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 10:19:14,569 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-09-17 10:19:14,669 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 10:19:14,669 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.500, B%=0.500
2025-09-17 12:16:27,996 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Dataset/DATA_preproc/S15_data_preproc.mat
2025-09-17 12:16:28,183 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 12:16:28,290 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-09-17 12:16:28,403 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 12:16:28,404 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.567, B%=0.433
2025-09-17 20:22:46,549 | INFO | load_mat_for_subject | Loaded MAT for S15 from /home/naren-root/Dataset/DATA_preproc/S15_data_preproc.mat
2025-09-17 20:22:46,767 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 20:22:47,027 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-09-17 20:22:47,145 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 20:22:47,146 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.567, B%=0.433
2025-09-17 22:27:27,605 | INFO | load_mat_for_subject | Loaded MAT for S16 from /home/naren-root/Dataset/DATA_preproc/S16_data_preproc.mat
2025-09-17 22:27:27,790 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-09-17 22:27:28,096 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-09-17 22:27:28,211 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-09-17 22:27:28,212 | INFO | subject_eeg_env_ab_aad | Built attended envelope; A%=0.500, B%=0.500
2025-09-18 00:14:22,321 | INFO | load_mat_for_subject | Loaded MAT for S17 from /home/naren-root/Dataset/DATA_preproc/S17_data_preproc.mat
